insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (1, 'bulbasaur', 'grass', 'poison', 87.5, 10, null, null, 45, 49, 49, 65, 65, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (660, 'diggersby', 'normal', 'ground', '50', 20, null, null, 85, 56, 77, 50, 77, 78);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (661, 'fletchling', 'normal', 'flying', '50', 10, null, null, 45, 50, 43, 40, 38, 62);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (662, 'fletchinder', 'fire', 'flying', '50', 10, null, null, 62, 73, 55, 56, 52, 84);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (663, 'talonflame', 'fire', 'flying', '50', 10, null, null, 78, 81, 71, 74, 69, 126);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (664, 'scatterbug', 'bug', null, '50', 20, null, null, 38, 35, 40, 27, 25, 35);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (665, 'spewpa', 'bug', null, '50', 20, null, null, 45, 22, 60, 27, 30, 29);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (666, 'vivillon', 'bug', 'flying', '50', 20, null, null, 80, 52, 50, 90, 50, 89);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (667, 'litleo', 'fire', 'normal', '25', 10, null, null, 62, 50, 58, 73, 54, 72);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (668, 'pyroar', 'fire', 'normal', '25', 10, null, null, 86, 68, 72, 109, 66, 106);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (670, 'floette', 'fairy', null, '0', 20, null, null, 54, 45, 47, 75, 98, 52);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (671, 'florges', 'fairy', null, '0', 20, null, null, 78, 65, 68, 112, 154, 75);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (672, 'skiddo', 'grass', null, '50', 20, null, null, 66, 65, 48, 62, 57, 52);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (673, 'gogoat', 'grass', null, '50', 20, null, null, 123, 100, 62, 97, 81, 68);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (674, 'pancham', 'fighting', null, '50', 20, null, null, 67, 82, 62, 46, 48, 43);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (675, 'pangoro', 'fighting', 'dark', '50', 20, null, null, 95, 124, 78, 69, 71, 58);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (676, 'furfrou', 'normal', null, '50', 20, null, null, 75, 80, 60, 65, 90, 102);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (677, 'espurr', 'psychic', null, '50', 20, null, null, 62, 48, 54, 63, 60, 68);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (679, 'honedge', 'steel', 'ghost', '50', 20, null, null, 45, 80, 100, 35, 37, 28);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (680, 'doublade', 'steel', 'ghost', '50', 20, null, null, 59, 110, 150, 45, 49, 35);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (682, 'spritzee', 'fairy', null, '50', 20, null, null, 78, 52, 60, 63, 65, 23);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (683, 'aromatisse', 'fairy', null, '50', 20, null, null, 101, 72, 72, 99, 89, 29);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (684, 'swirlix', 'fairy', null, '50', 20, null, null, 62, 48, 66, 59, 57, 49);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (685, 'slurpuff', 'fairy', null, '50', 20, null, null, 82, 80, 86, 85, 75, 72);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (686, 'inkay', 'dark', 'psychic', '50', 20, null, null, 53, 54, 53, 37, 46, 45);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (687, 'malamar', 'dark', 'psychic', '50', 20, null, null, 86, 92, 88, 68, 75, 73);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (688, 'binacle', 'rock', 'water', '50', 20, null, null, 42, 52, 67, 39, 56, 50);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (689, 'barbaracle', 'rock', 'water', '50', 20, null, null, 72, 105, 115, 54, 86, 68);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (690, 'skrelp', 'poison', 'water', '50', 20, null, null, 50, 60, 60, 60, 60, 30);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (691, 'dragalge', 'poison', 'dragon', '50', 20, null, null, 65, 75, 90, 97, 123, 44);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (692, 'clauncher', 'water', null, '50', 0, null, null, 50, 53, 62, 58, 63, 44);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (693, 'clawitzer', 'water', null, '50', 0, null, null, 71, 73, 88, 120, 89, 59);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (694, 'helioptile', 'electric', 'normal', '50', 20, null, null, 44, 38, 33, 61, 43, 70);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (695, 'heliolisk', 'electric', 'normal', '50', 20, null, null, 62, 55, 52, 109, 94, 109);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (696, 'tyrunt', 'rock', 'dragon', 87.5, 20, null, null, 58, 89, 77, 45, 45, 48);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (697, 'tyrantrum', 'rock', 'dragon', 87.5, 20, null, null, 82, 121, 119, 69, 59, 71);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (698, 'amaura', 'rock', 'ice', 87.5, 20, null, null, 77, 59, 50, 67, 63, 46);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (699, 'aurorus', 'rock', 'ice', 87.5, 20, null, null, 123, 77, 72, 99, 92, 58);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (700, 'sylveon', 'fairy', null, 87.5, 20, null, null, 95, 65, 65, 110, 130, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (701, 'hawlucha', 'fighting', 'flying', '50', 20, null, null, 78, 92, 75, 74, 63, 118);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (704, 'goomy', 'dragon', null, '50', 0, null, null, 45, 50, 35, 55, 75, 40);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (705, 'sliggoo', 'dragon', null, '50', 0, null, null, 68, 75, 53, 83, 113, 60);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (706, 'goodra', 'dragon', null, '50', 0, null, null, 90, 100, 70, 110, 150, 80);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (707, 'klefki', 'steel', 'fairy', '50', 30, null, null, 57, 80, 91, 80, 87, 75);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (708, 'phantump', 'ghost', 'grass', '50', 20, null, null, 43, 70, 48, 50, 60, 38);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (709, 'trevenant', 'ghost', 'grass', '50', 20, null, null, 85, 110, 76, 65, 82, 56);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (712, 'bergmite', 'ice', null, '50', 20, null, null, 55, 69, 85, 32, 35, 28);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (713, 'avalugg', 'ice', null, '50', 20, null, null, 95, 117, 184, 44, 46, 28);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (714, 'noibat', 'flying', 'dragon', '50', 20, null, null, 40, 30, 35, 45, 40, 55);
insert into PokemonBase (national_number, name, primary_type, secondary_type, percent_male, growth_rate, evolves_at, evolves_into, hp_base, attack_base, defense_base, spatt_base, spdef_base, speed_base) values (715, 'noivern', 'flying', 'dragon', '50', 20, null, null, 85, 70, 80, 97, 80, 123);
